#Time px py pz qx qy qz qw
1560004931.64825773 24.499406814575195 20.41461944580078 0.0 0.0 0.0 0.8719551998670424 0.48958567118005614
1560004931.67326975 24.49903106689453 20.46099090576172 0.0 0.0 0.0 0.8751263931594654 0.4838944058322068
1560004931.69827175 24.48927879333496 20.448123931884766 0.0 0.0 0.0 0.8756482182473847 0.4829494775648694
1560004931.72323084 24.482177734375 20.441694259643555 0.0 0.0 0.0 0.8754591997189406 0.4832920334823158
1560004931.74821782 24.473413467407227 20.447343826293945 0.0 0.0 0.0 0.8756028475975098 0.48303173113071135
1560004931.77326679 24.466257095336914 20.461591720581055 0.0 0.0 0.0 0.8775189078103319 0.47954203823581765
1560004931.79822278 24.454408645629883 20.479188919067383 0.0 0.0 0.0 0.879027205524045 0.4767716140340029
1560004931.82322979 24.439687728881836 20.512678146362305 0.0 0.0 0.0 0.8822137398239062 0.4708491449136517
1560004931.84818077 24.43083381652832 20.5580997467041 0.0 0.0 0.0 0.8853082705766508 0.465004587126385
1560004931.87316275 24.423505783081055 20.54070281982422 0.0 0.0 0.0 0.8854809937009804 0.46467559629737837
1560004931.89813876 24.411821365356445 20.540971755981445 0.0 0.0 0.0 0.8848851182372507 0.4658093252847639
1560004931.92311263 24.402185440063477 20.54477310180664 0.0 0.0 0.0 0.8857974735212445 0.46407201585893987
1560004931.94819379 24.386512756347656 20.558883666992188 0.0 0.0 0.0 0.8873159817324119 0.46116195480790256
1560004931.97310877 24.370773315429688 20.584362030029297 0.0 0.0 0.0 0.8895363043253496 0.45686449116472044
1560004931.99811673 24.356786727905273 20.6048526763916 0.0 0.0 0.0 0.891960778122834 0.45211278492264356
1560004932.02309465 24.342037200927734 20.61308479309082 0.0 0.0 0.0 0.8927380373802157 0.45057607195069804
1560004932.04808784 24.335538864135742 20.623659133911133 0.0 0.0 0.0 0.89408901261777 0.44788931391157466
1560004932.07313967 24.32465934753418 20.633676528930664 0.0 0.0 0.0 0.8960984321352691 0.443855381768333
1560004932.09805775 24.308095932006836 20.65044403076172 0.0 0.0 0.0 0.8977430748491821 0.44051943380551944
1560004932.12305570 24.29842185974121 20.656558990478516 0.0 0.0 0.0 0.8994897137781673 0.436941935281189
1560004932.14809680 24.28766632080078 20.665246963500977 0.0 0.0 0.0 0.9006319750576518 0.4345826106780544
1560004932.17303085 24.281734466552734 20.668476104736328 0.0 0.0 0.0 0.9020608615128536 0.43160885316069275
1560004932.19803286 24.271520614624023 20.680437088012695 0.0 0.0 0.0 0.9038095419366556 0.4279349388683435
1560004932.22303176 24.249969482421875 20.691980361938477 0.0 0.0 0.0 0.9060827168131316 0.4231005912221519
1560004932.24800467 24.240306854248047 20.709102630615234 0.0 0.0 0.0 0.9084865795800625 0.41791402790875387
1560004932.27304864 24.22694969177246 20.723190307617188 0.0 0.0 0.0 0.9104964724746868 0.4135168359464362
1560004932.29802179 24.217443466186523 20.72307777404785 0.0 0.0 0.0 0.911882277249056 0.4104518393661744
1560004932.32298183 24.21042823791504 20.73054313659668 0.0 0.0 0.0 0.9137087974149479 0.40636957751107516
1560004932.34806466 24.194093704223633 20.74066162109375 0.0 0.0 0.0 0.9155812910334559 0.40213293760833646
1560004932.37302876 24.18471908569336 20.75374412536621 0.0 0.0 0.0 0.9176106865453376 0.39748034912155633
1560004932.39800167 24.163908004760742 20.773284912109375 0.0 0.0 0.0 0.9200445977848506 0.39181365224671877
1560004932.42299676 24.14995765686035 20.79035758972168 0.0 0.0 0.0 0.9223434134371584 0.38637110100147404
1560004932.44797087 24.144670486450195 20.80019187927246 0.0 0.0 0.0 0.9239363196543211 0.38254630729315425
1560004932.47295570 24.13178253173828 20.811283111572266 0.0 0.0 0.0 0.9262614760422182 0.37688151719086893
1560004932.49793267 24.11359977722168 20.822872161865234 0.0 0.0 0.0 0.9287702065073734 0.3706560447426307
1560004932.52297068 24.10502052307129 20.830652236938477 0.0 0.0 0.0 0.9300461252157608 0.3674427914262972
1560004932.54793477 24.088260650634766 20.84197235107422 0.0 0.0 0.0 0.932108891341661 0.3621781532365247
1560004932.57290077 24.07136344909668 20.85640525817871 0.0 0.0 0.0 0.9343169910856545 0.3564432074940535
1560004932.59787178 24.060550689697266 20.897062301635742 0.0 0.0 0.0 0.9368638959296007 0.3496942099944037
1560004932.62288070 24.043115615844727 20.908830642700195 0.0 0.0 0.0 0.9388657266125316 0.3442835276226893
1560004932.64795470 24.031530380249023 20.92105484008789 0.0 0.0 0.0 0.9408495985773191 0.3388244868023823
1560004932.67286086 24.02035140991211 20.936405181884766 0.0 0.0 0.0 0.9433463975954208 0.3318095449858882
1560004932.69785666 24.00590705871582 20.95532989501953 0.0 0.0 0.0 0.9459085298363661 0.3244334341321876
1560004932.72289968 23.99808692932129 20.964677810668945 0.0 0.0 0.0 0.9477967938163555 0.3188749561057393
1560004932.74787164 23.967912673950195 20.957260131835938 0.0 0.0 0.0 0.9480678243435291 0.31806823237243786
1560004932.77282166 23.964513778686523 20.967084884643555 0.0 0.0 0.0 0.9496181773391426 0.31340918503943843
1560004932.79782271 23.946414947509766 20.976318359375 0.0 0.0 0.0 0.9514252925388579 0.3078797049455336
1560004932.82280183 23.9287052154541 20.980676651000977 0.0 0.0 0.0 0.9531262246168712 0.3025729663198443
1560004932.84779668 23.920255661010742 21.069068908691406 0.0 0.0 0.0 0.9559951927035252 0.29338232995146385
1560004932.87277269 23.90877342224121 21.07689666748047 0.0 0.0 0.0 0.9574078545919157 0.2887389824144036
1560004932.89777970 23.901790618896484 21.08505630493164 0.0 0.0 0.0 0.9588564298142007 0.2838914352423558
1560004932.92279387 23.87877655029297 21.09669303894043 0.0 0.0 0.0 0.9603633784772562 0.2787511099166253
1560004932.94783473 23.865840911865234 21.106998443603516 0.0 0.0 0.0 0.9619692503562774 0.27315775912278467
1560004932.97277880 23.847902297973633 21.111801147460938 0.0 0.0 0.0 0.9631152700488773 0.2690891610575906
1560004932.99775267 23.83438491821289 21.117477416992188 0.0 0.0 0.0 0.9643971435828277 0.26445821872137515
1560004933.02272081 23.82146453857422 21.12509536743164 0.0 0.0 0.0 0.9659191247275851 0.2588440543754016
1560004933.04777384 23.80266571044922 21.130008697509766 0.0 0.0 0.0 0.9667029076646828 0.2559013253436716
1560004933.07274270 23.78488540649414 21.1358642578125 0.0 0.0 0.0 0.9679840600725278 0.2510116719308191
1560004933.09771085 23.77043914794922 21.141984939575195 0.0 0.0 0.0 0.9691618311068494 0.24642513087268303
1560004933.12270784 23.749977111816406 21.14458656311035 0.0 0.0 0.0 0.9700869436359562 0.2427577430012256
1560004933.14774084 23.73166275024414 21.145549774169922 0.0 0.0 0.0 0.9708676974473575 0.23961618070002372
1560004933.17266870 23.711557388305664 21.076656341552734 0.0 0.0 0.0 0.970701648221701 0.24028797335628962
1560004933.19767666 23.694032669067383 21.082698822021484 0.0 0.0 0.0 0.972012594922209 0.2349287451815842
1560004933.22266984 23.67784881591797 21.08751106262207 0.0 0.0 0.0 0.9726952793343 0.23208596157624034
1560004933.24767065 23.66679573059082 21.093557357788086 0.0 0.0 0.0 0.9738559758899722 0.22716632281962443
1560004933.27270770 23.644601821899414 21.097320556640625 0.0 0.0 0.0 0.9747971168009131 0.22309321163277632
1560004933.29764271 23.63015365600586 21.103511810302734 0.0 0.0 0.0 0.9757783671215027 0.21876146428860313
1560004933.32261276 23.619503021240234 21.108734130859375 0.0 0.0 0.0 0.9766417000412547 0.2148743580340102
1560004933.34763575 23.60260772705078 21.115705490112305 0.0 0.0 0.0 0.9777605715099652 0.20972425896997715
1560004933.37261367 23.585344314575195 21.121639251708984 0.0 0.0 0.0 0.9787691688096516 0.2049656414808681
1560004933.39761281 23.562334060668945 21.122760772705078 0.0 0.0 0.0 0.9793082194852389 0.2023744332880295
1560004933.42263484 23.542911529541016 21.08981704711914 0.0 0.0 0.0 0.9792341145911495 0.20273270288951312
1560004933.44767380 23.53080177307129 21.094573974609375 0.0 0.0 0.0 0.9802447055249306 0.19778856713759352
1560004933.47261572 23.514589309692383 21.101520538330078 0.0 0.0 0.0 0.981120590366447 0.19339696781230636
1560004933.49756265 23.498634338378906 21.10144805908203 0.0 0.0 0.0 0.9818477642423581 0.18967068263778356
1560004933.52255869 23.481042861938477 21.111370086669922 0.0 0.0 0.0 0.982938374231804 0.18393518549352667
1560004933.54757071 23.47332763671875 21.114330291748047 0.0 0.0 0.0 0.9835765101165553 0.18049168608813407
1560004933.57253671 23.440515518188477 21.117633819580078 0.0 0.0 0.0 0.9842397909128648 0.176839005832424
1560004933.59751177 23.42583656311035 21.122589111328125 0.0 0.0 0.0 0.9849628118893651 0.1727664874765805
1560004933.62251282 23.40513801574707 21.122621536254883 0.0 0.0 0.0 0.985712566593408 0.16843614831691137
1560004933.64756179 23.394060134887695 21.132511138916016 0.0 0.0 0.0 0.9861541202796456 0.16583139345575834
1560004933.67253971 23.37613868713379 21.130739212036133 0.0 0.0 0.0 0.9868601753950933 0.16157658932891786
1560004933.69749069 23.36650276184082 21.136722564697266 0.0 0.0 0.0 0.987960012336343 0.1547094503395741
1560004933.72252774 23.34272003173828 21.138507843017578 0.0 0.0 0.0 0.988450320642105 0.15154525272181799
1560004933.74757385 23.330617904663086 21.17859649658203 0.0 0.0 0.0 0.9899435945022391 0.14146264419975474
1560004933.77253771 23.31405258178711 21.18277359008789 0.0 0.0 0.0 0.9905167713294597 0.13739186917377244
1560004933.79747272 23.30493927001953 21.15285873413086 0.0 0.0 0.0 0.9903854917084103 0.13833502019911714
1560004933.82251287 23.28170394897461 21.188703536987305 0.0 0.0 0.0 0.9915644032958244 0.12961494557571576
1560004933.84755182 23.260278701782227 21.19313621520996 0.0 0.0 0.0 0.9919788176062839 0.1264042144093265
1560004933.87244678 23.24663734436035 21.154693603515625 0.0 0.0 0.0 0.9913722238875979 0.1310767473816708
1560004933.89753175 23.235206604003906 21.16170883178711 0.0 0.0 0.0 0.9920059933867575 0.12619076465713525
1560004933.92248583 23.21162986755371 21.16687774658203 0.0 0.0 0.0 0.992392466200929 0.12311455246086074
1560004933.94743776 23.18854522705078 21.162277221679688 0.0 0.0 0.0 0.9925951056490088 0.12146998082503073
1560004933.97240376 23.165048599243164 21.172893524169922 0.0 0.0 0.0 0.9931514917974282 0.11683370378680388
1560004933.99740982 23.1507568359375 21.179752349853516 0.0 0.0 0.0 0.9935200770042074 0.11365674898374448
1560004934.02243781 23.131078720092773 21.17506980895996 0.0 0.0 0.0 0.9938758389524252 0.11050256443455415
1560004934.04744864 23.1125431060791 21.19136619567871 0.0 0.0 0.0 0.9941824655486374 0.10770898382044247
1560004934.07236171 23.09531021118164 21.18878936767578 0.0 0.0 0.0 0.9945306934064004 0.10444472161188564
1560004934.09735465 23.087099075317383 21.175174713134766 0.0 0.0 0.0 0.9945903686359492 0.10387491813044611
1560004934.12232780 23.061527252197266 21.179033279418945 0.0 0.0 0.0 0.9950796311285816 0.0990783917562551
1560004934.14736176 23.046215057373047 21.185272216796875 0.0 0.0 0.0 0.9953247639188798 0.09658475205655538
1560004934.17236280 23.026594161987305 21.18178367614746 0.0 0.0 0.0 0.9956609284717576 0.09305544323013733
1560004934.19733286 23.009653091430664 21.195079803466797 0.0 0.0 0.0 0.9958068877068026 0.09148028419113932
1560004934.22233367 22.992530822753906 21.198049545288086 0.0 0.0 0.0 0.996164701321211 0.08749793049908161
1560004934.24735069 22.96908950805664 21.207582473754883 0.0 0.0 0.0 0.996313045044746 0.08579228563027202
1560004934.27229571 22.94890022277832 21.213956832885742 0.0 0.0 0.0 0.9966131961341673 0.08223221565323273
1560004934.29730082 22.93610382080078 21.21116828918457 0.0 0.0 0.0 0.9968185842182252 0.0797038904770203
1560004934.32227278 22.918031692504883 21.20205307006836 0.0 0.0 0.0 0.9969912159848716 0.07751461313202253
1560004934.34730387 22.90357208251953 21.19594383239746 0.0 0.0 0.0 0.9971272899489828 0.07574409309640633
1560004934.37229180 22.885860443115234 21.199691772460938 0.0 0.0 0.0 0.997319629776285 0.07316799889906554
1560004934.39730287 22.869140625 21.20452880859375 0.0 0.0 0.0 0.997466089890167 0.07114351354284576
1560004934.42237973 22.847625732421875 21.206525802612305 0.0 0.0 0.0 0.9976638161860168 0.06831478517241718
1560004934.44738579 22.833812713623047 21.201107025146484 0.0 0.0 0.0 0.9977173527885534 0.06752839361780363
1560004934.47233486 22.811298370361328 21.199657440185547 0.0 0.0 0.0 0.9979732422678756 0.06363495672461877
1560004934.49721980 22.800506591796875 21.204973220825195 0.0 0.0 0.0 0.9981155674808001 0.06136215407301316
1560004934.52226186 22.78080940246582 21.208255767822266 0.0 0.0 0.0 0.9982873336775381 0.058501277071460404
1560004934.54724073 22.762025833129883 21.206832885742188 0.0 0.0 0.0 0.9983369374858253 0.05764858412332083
1560004934.57222867 22.746835708618164 21.211029052734375 0.0 0.0 0.0 0.9985352500156546 0.054105031893291064
1560004934.59723067 22.730390548706055 21.203927993774414 0.0 0.0 0.0 0.998671188198154 0.05153501589101413
1560004934.62228465 22.71147346496582 21.212623596191406 0.0 0.0 0.0 0.9988048097657928 0.04887690649702132
1560004934.64730382 22.70167350769043 21.203929901123047 0.0 0.0 0.0 0.9988916050249248 0.047069750485101564
1560004934.67217779 22.682470321655273 21.203805923461914 0.0 0.0 0.0 0.9990073235960983 0.04454623891374451
1560004934.69716978 22.66559600830078 21.204919815063477 0.0 0.0 0.0 0.999095410770947 0.04252481835860614
1560004934.72215080 22.64983367919922 21.200490951538086 0.0 0.0 0.0 0.9991487122150741 0.04125349535444326
1560004934.74713182 22.63485336303711 21.2067813873291 0.0 0.0 0.0 0.999268072918672 0.03825334554524081
1560004934.77214980 22.61772918701172 21.202213287353516 0.0 0.0 0.0 0.9993339296298082 0.036492425113242334
1560004934.79714465 22.60186004638672 21.19466209411621 0.0 0.0 0.0 0.999354600058198 0.03592190616488743
1560004934.82212973 22.583139419555664 21.19843292236328 0.0 0.0 0.0 0.9994565260989894 0.032964411691099454
1560004934.84712672 22.571456909179688 21.200544357299805 0.0 0.0 0.0 0.9995442029980114 0.030189174435049572
1560004934.87206173 22.551193237304688 21.200223922729492 0.0 0.0 0.0 0.9995871201272125 0.028733069376338276
1560004934.89712977 22.533151626586914 21.201520919799805 0.0 0.0 0.0 0.9996545126533672 0.02628412699252001
1560004934.92212772 22.51165008544922 21.185176849365234 0.0 0.0 0.0 0.9996326741793385 0.02710196880421129
1560004934.94704175 22.496898651123047 21.200115203857422 0.0 0.0 0.0 0.9997268869978873 0.023369882616595773
1560004934.97208881 22.49141502380371 21.190519332885742 0.0 0.0 0.0 0.9997666963683453 0.0215998340902184
1560004934.99701786 22.470319747924805 21.193166732788086 0.0 0.0 0.0 0.9998045944006229 0.019767979547896115
1560004935.02207685 22.444984436035156 21.188243865966797 0.0 0.0 0.0 0.9998161011439131 0.019177171151780442
1560004935.04712868 22.437225341796875 21.186330795288086 0.0 0.0 0.0 0.9998469352401006 0.01749588783052171
1560004935.07199478 22.42140769958496 21.190412521362305 0.0 0.0 0.0 0.9998841634855455 0.015220368287620212
1560004935.09702563 22.40104103088379 21.188888549804688 0.0 0.0 0.0 0.9999009572523635 0.014073936400570775
1560004935.12206984 22.38528060913086 21.187551498413086 0.0 0.0 0.0 0.9998910929192046 0.014758126603275593
1560004935.14699364 22.368947982788086 21.18712615966797 0.0 0.0 0.0 0.9999091571063559 0.013478780911377402
1560004935.17199779 22.354328155517578 21.188758850097656 0.0 0.0 0.0 0.9999311466310877 0.011734649421189272
1560004935.19701576 22.340011596679688 21.180749893188477 0.0 0.0 0.0 0.9999090687110896 0.013485336826400511
1560004935.22204685 22.32317543029785 21.18739128112793 0.0 0.0 0.0 0.9999099603277922 0.013419062458796692
1560004935.24700570 22.307836532592773 21.184850692749023 0.0 0.0 0.0 0.9998947941746154 0.014505191570726585
1560004935.27198982 22.286222457885742 21.18486785888672 0.0 0.0 0.0 0.9998783292578053 0.015598932034598313
1560004935.29699683 22.273239135742188 21.185155868530273 0.0 0.0 0.0 0.9998494650495655 0.017350712956464426
1560004935.32197380 22.253883361816406 21.185842514038086 0.0 0.0 0.0 0.999817249253271 0.01911721987169016
1560004935.34699774 22.239974975585938 21.189495086669922 0.0 0.0 0.0 0.9997959225176755 0.020201814696456395
1560004935.37194085 22.22571563720703 21.185365676879883 0.0 0.0 0.0 0.9997202191217919 0.023653403118289243
1560004935.39701581 22.210886001586914 21.186906814575195 0.0 0.0 0.0 0.9996612195435914 0.02602779553898688
1560004935.42196679 22.19554328918457 21.188322067260742 0.0 0.0 0.0 0.999623192752277 0.027449453760396925
1560004935.44691181 22.17681884765625 21.18585968017578 0.0 0.0 0.0 0.999502170607837 0.03155013391765976
1560004935.47190976 22.16285514831543 21.1906681060791 0.0 0.0 0.0 0.9994404386545799 0.03344861106146259
1560004935.49688673 22.14594268798828 21.18748664855957 0.0 0.0 0.0 0.9993373749017432 0.036397954949320396
1560004935.52192783 22.132211685180664 21.188915252685547 0.0 0.0 0.0 0.9992953974885759 0.037532766460108676
1560004935.54693270 22.12140655517578 21.189632415771484 0.0 0.0 0.0 0.9991818297965374 0.040443429682006767
1560004935.57182074 22.10658836364746 21.19084358215332 0.0 0.0 0.0 0.9991332201762229 0.04162701454934201
1560004935.59681177 22.093185424804688 21.191669464111328 0.0 0.0 0.0 0.9990662075565712 0.043205473247381034
1560004935.62184286 22.08001136779785 21.195968627929688 0.0 0.0 0.0 0.9990184334146357 0.04429638470312586
1560004935.64682269 22.06344223022461 21.195236206054688 0.0 0.0 0.0 0.9990166636369279 0.044336280580821
1560004935.67179370 22.048885345458984 21.19373893737793 0.0 0.0 0.0 0.9988870834485715 0.0471656073808735
1560004935.69682980 22.03057289123535 21.200944900512695 0.0 0.0 0.0 0.9990110797483837 0.04446192236024674
1560004935.72180772 22.02058219909668 21.196308135986328 0.0 0.0 0.0 0.9988760754813449 0.04739816273850931
1560004935.74677467 22.009864807128906 21.19911003112793 0.0 0.0 0.0 0.9988721054721854 0.04748175343817296
1560004935.77177167 21.994487762451172 21.199560165405273 0.0 0.0 0.0 0.9988294676117807 0.04837039001668989
1560004935.79673266 21.978343963623047 21.204504013061523 0.0 0.0 0.0 0.9988476522617257 0.047993411748269516
1560004935.82179379 21.96950340270996 21.201541900634766 0.0 0.0 0.0 0.9988016263366959 0.048941916872669876
1560004935.84681082 21.955333709716797 21.198932647705078 0.0 0.0 0.0 0.9987500325911748 0.04998372134132369
1560004935.87179470 21.941137313842773 21.202213287353516 0.0 0.0 0.0 0.998729991895622 0.05038256928909776
1560004935.89673567 21.930383682250977 21.202333450317383 0.0 0.0 0.0 0.9987454701673139 0.05007480224894682
1560004935.92181873 21.91478157043457 21.212772369384766 0.0 0.0 0.0 0.9987338808493583 0.05030541962432726
1560004935.94678974 21.900869369506836 21.208646774291992 0.0 0.0 0.0 0.9987147813243605 0.050683188181437265
1560004935.97180176 21.890323638916016 21.210601806640625 0.0 0.0 0.0 0.998698452925244 0.05100392264055832
1560004935.99677086 21.879579544067383 21.209726333618164 0.0 0.0 0.0 0.9986672719395007 0.05161085115472648
1560004936.02169871 21.863771438598633 21.210491180419922 0.0 0.0 0.0 0.9986687173834576 0.0515828742867216
1560004936.04670477 21.853363037109375 21.20601463317871 0.0 0.0 0.0 0.9985548111260172 0.053742805817004316
1560004936.07172275 21.838848114013672 21.208948135375977 0.0 0.0 0.0 0.9986069565636609 0.052765010211908554
1560004936.09668970 21.827045440673828 21.20992088317871 0.0 0.0 0.0 0.9986321716460815 0.05228561707995151
1560004936.12170863 21.812274932861328 21.215578079223633 0.0 0.0 0.0 0.9986941872590703 0.051087379409642295
1560004936.14667368 21.80328369140625 21.215045928955078 0.0 0.0 0.0 0.9986268373027183 0.052387401336298295
1560004936.17169571 21.793848037719727 21.21294403076172 0.0 0.0 0.0 0.9986097982298946 0.0527112025972611
1560004936.19666481 21.78382110595703 21.217391967773438 0.0 0.0 0.0 0.9986879130425723 0.05120988520463162
1560004936.22170281 21.771678924560547 21.218610763549805 0.0 0.0 0.0 0.9986211233857211 0.05249620869968178
1560004936.24668884 21.75735855102539 21.221115112304688 0.0 0.0 0.0 0.9986619878768137 0.0517129961415
1560004936.27166581 21.74420928955078 21.219249725341797 0.0 0.0 0.0 0.9986756630040191 0.0514482276029309
1560004936.29661274 21.735565185546875 21.2193546295166 0.0 0.0 0.0 0.9986372156649048 0.05218918938867192
1560004936.32162166 21.72563362121582 21.218719482421875 0.0 0.0 0.0 0.9986391001086165 0.05215311816423604
1560004936.34666586 21.71422576904297 21.218717575073242 0.0 0.0 0.0 0.9986259316191219 0.052404662939862366
1560004936.37157869 21.708602905273438 21.216283798217773 0.0 0.0 0.0 0.9986395725699798 0.05214407058571499
1560004936.39659476 21.690914154052734 21.218420028686523 0.0 0.0 0.0 0.9986268685278652 0.05238680610830999
1560004936.42163873 21.678049087524414 21.22432518005371 0.0 0.0 0.0 0.9987299979016852 0.05038245023120461
1560004936.44658685 21.67549705505371 21.222457885742188 0.0 0.0 0.0 0.998711389581264 0.050749978528673405
1560004936.47155571 21.665468215942383 21.223112106323242 0.0 0.0 0.0 0.9986373587541834 0.05218645131131679
1560004936.49655771 21.652740478515625 21.2235050201416 0.0 0.0 0.0 0.9987062299417709 0.05085141370202377
1560004936.52155876 21.643232345581055 21.22744369506836 0.0 0.0 0.0 0.9987845824604148 0.04928851630324062
1560004936.54657483 21.632598876953125 21.22734832763672 0.0 0.0 0.0 0.9987726787874521 0.049529144023865365
1560004936.57154274 21.623273849487305 21.23272132873535 0.0 0.0 0.0 0.9988036033593674 0.048901553312174544
1560004936.59651375 21.614559173583984 21.231201171875 0.0 0.0 0.0 0.9988065105224188 0.04884213895837944
1560004936.62156272 21.599267959594727 21.232208251953125 0.0 0.0 0.0 0.9988842647552365 0.047225264683118856
1560004936.64652371 21.589120864868164 21.234394073486328 0.0 0.0 0.0 0.998870310454622 0.047519500126653576
1560004936.67147183 21.58183479309082 21.23457908630371 0.0 0.0 0.0 0.9988655470433904 0.04761952256909579
1560004936.69652271 21.57052230834961 21.235132217407227 0.0 0.0 0.0 0.9988823216673204 0.04726634596099076
1560004936.72155070 21.55678939819336 21.239471435546875 0.0 0.0 0.0 0.9989645765303954 0.04549477813384557
1560004936.74649882 21.552143096923828 21.235042572021484 0.0 0.0 0.0 0.9989267895273353 0.046317050473998124
1560004936.77151179 21.539474487304688 21.235193252563477 0.0 0.0 0.0 0.998926518960582 0.04632288545949966
1560004936.79642487 21.53022003173828 21.236276626586914 0.0 0.0 0.0 0.9989641914332013 0.045503233228095186
1560004936.82148075 21.520240783691406 21.24127960205078 0.0 0.0 0.0 0.9990134369647303 0.04440892662423513
1560004936.84651065 21.512680053710938 21.235332489013672 0.0 0.0 0.0 0.9989211004679671 0.046439584837350355
1560004936.87145472 21.50348663330078 21.23552894592285 0.0 0.0 0.0 0.9989204471176079 0.046453636352370424
1560004936.89644170 21.492958068847656 21.23933219909668 0.0 0.0 0.0 0.9989754327030775 0.04525577151810793
1560004936.92149782 21.488569259643555 21.241098403930664 0.0 0.0 0.0 0.9989176487664859 0.04651377196955067
1560004936.94649076 21.47667121887207 21.240095138549805 0.0 0.0 0.0 0.9990019848740416 0.04466580591151689
1560004936.97140479 21.472564697265625 21.241708755493164 0.0 0.0 0.0 0.9989781499338516 0.0451957515120502
1560004936.99637985 21.463607788085938 21.23919105529785 0.0 0.0 0.0 0.9989827405228283 0.04509416966193705
1560004937.02140379 21.456621170043945 21.240421295166016 0.0 0.0 0.0 0.9989547151256649 0.045710798813867054
1560004937.04636979 21.451093673706055 21.246156692504883 0.0 0.0 0.0 0.9989833156354614 0.04508142723983247
1560004937.07137680 21.441808700561523 21.242509841918945 0.0 0.0 0.0 0.9989610700517446 0.045571707462783696
1560004937.09638882 21.431692123413086 21.242963790893555 0.0 0.0 0.0 0.9989542900486361 0.04572008741707777
1560004937.12135983 21.424673080444336 21.243770599365234 0.0 0.0 0.0 0.9989649832454821 0.045485846692718254
1560004937.14639282 21.414823532104492 21.245586395263672 0.0 0.0 0.0 0.9990276158313006 0.0440888059083863
1560004937.17148066 21.402095794677734 21.24606704711914 0.0 0.0 0.0 0.9990316900538355 0.04399638926295045
1560004937.19636178 21.39590072631836 21.24547576904297 0.0 0.0 0.0 0.9990218943945132 0.044218260033591236
1560004937.22134566 21.38741683959961 21.24428939819336 0.0 0.0 0.0 0.9990175830636081 0.04431555855167515
1560004937.24638581 21.37976837158203 21.242244720458984 0.0 0.0 0.0 0.9990087780923658 0.04451360796878253
1560004937.27136469 21.371305465698242 21.24665641784668 0.0 0.0 0.0 0.9990182274627573 0.044301029301477224
1560004937.29630971 21.36236572265625 21.246612548828125 0.0 0.0 0.0 0.9990621187509487 0.0432999177466318
1560004937.32138872 21.359228134155273 21.246124267578125 0.0 0.0 0.0 0.9990685649936459 0.0431509263114618
1560004937.34635067 21.351633071899414 21.24954605102539 0.0 0.0 0.0 0.9990941632804115 0.04255411729802802
1560004937.37128782 21.341188430786133 21.245563507080078 0.0 0.0 0.0 0.9990661972555553 0.04320571144332545
1560004937.39630485 21.331544876098633 21.247356414794922 0.0 0.0 0.0 0.9991220489663261 0.04189428683401044
1560004937.42135668 21.321109771728516 21.247472763061523 0.0 0.0 0.0 0.9991680413408799 0.04078265762588418
1560004937.44632173 21.314287185668945 21.250263214111328 0.0 0.0 0.0 0.9991847825442544 0.040370414067621756
1560004937.47132969 21.301742553710938 21.249425888061523 0.0 0.0 0.0 0.9992019013566802 0.03994446551394929
1560004937.49631381 21.298673629760742 21.247831344604492 0.0 0.0 0.0 0.9991583873981765 0.04101849451010101
1560004937.52121472 21.2896728515625 21.245668411254883 0.0 0.0 0.0 0.9991702713524291 0.040727986023292
1560004937.54631066 21.28270149230957 21.247867584228516 0.0 0.0 0.0 0.9991894584129271 0.040254517715173806
1560004937.57122183 21.267629623413086 21.250993728637695 0.0 0.0 0.0 0.9991927900887646 0.04017173427461353
1560004937.59627080 21.265172958374023 21.249393463134766 0.0 0.0 0.0 0.9992111976469585 0.039711238924650206
1560004937.62125683 21.251440048217773 21.2488956451416 0.0 0.0 0.0 0.9992153910734204 0.039605583469904525
1560004937.64630985 21.243051528930664 21.25341796875 0.0 0.0 0.0 0.9992279605230853 0.03928718504647025
1560004937.67125964 21.236156463623047 21.246280670166016 0.0 0.0 0.0 0.9991641425868444 0.04087806463980963
1560004937.69617677 21.226083755493164 21.24765396118164 0.0 0.0 0.0 0.9991906240808259 0.04022557332058057
1560004937.72118163 21.216012954711914 21.251249313354492 0.0 0.0 0.0 0.9991930773938399 0.04016458748982816
1560004937.74615264 21.207754135131836 21.25086784362793 0.0 0.0 0.0 0.9992098526329191 0.0397450676348685
1560004937.77118683 21.19902229309082 21.2532901763916 0.0 0.0 0.0 0.9992380249248926 0.03903036694933518
1560004937.79616666 21.185749053955078 21.252431869506836 0.0 0.0 0.0 0.99924335232535 0.03889373771697163
1560004937.82116866 21.181264877319336 21.25434684753418 0.0 0.0 0.0 0.9992017156375788 0.039949110965319945
1560004937.84609675 21.171546936035156 21.2499942779541 0.0 0.0 0.0 0.9991964111751228 0.04008156552275485
1560004937.87114477 21.156585693359375 21.25562858581543 0.0 0.0 0.0 0.9992384622236943 0.03901916981211086
1560004937.89612865 21.14986801147461 21.254140853881836 0.0 0.0 0.0 0.9992379458255414 0.03903239196299076
1560004937.92118382 21.141361236572266 21.25554656982422 0.0 0.0 0.0 0.9992301087066761 0.03923251016751504
1560004937.94611573 21.131683349609375 21.254058837890625 0.0 0.0 0.0 0.9992305248927276 0.039221908706796406
1560004937.97106075 21.118986129760742 21.25678253173828 0.0 0.0 0.0 0.9992596260922564 0.03847336301863959
1560004937.99612975 21.11626434326172 21.255748748779297 0.0 0.0 0.0 0.9992034957466137 0.039904562242267114
